smiles,solvent,abs
CCC1(CC)c2ccc(N(c3ccccc3)c3ccccc3)cc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2ccc(C=C(C#N)C(=O)O)cc2-1,C1CCOC1,383.0
CN(C)c1ncc2nc(C#N)n(Cc3ccccc3)c2n1,ClCCl,361.0
Cc1cc(C)n2c1C=C1c3ccccc3C(C#Cc3ccsc3)=[N+]1[B-]2(F)F,CN(C)C=O,612.0
CCn1c2ccccc2c2cc(C#Cc3cc(C#Cc4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,C1CCOC1,382.0
CCCCC1(CCCC)c2cc(/C=C(\C#N)C(=O)O)ccc2-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)cc21,CCO,451.0
CN1C(C(O)=Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CCOC(C)=O,342.0
CC1(C)C2=[N+](c3ccccc31)[B-](F)(F)n1cccc1-c1c2cc2n1CC=C2,ClCCl,469.0
CCOC(=O)CC(C)(C)c1ccc2n1[B-](F)(F)[N+]1=C(C3CCCCC3)C=CC1=C2c1c(Cl)cccc1Cl,CC#N,521.0
CC1=C(Br)C(/C=C/c2ccncc2)=[N+]2C1=C(c1ccccc1)c1c(C)c(Br)c(/C=C/c3ccncc3)n1[B-]2(F)F,ClC(Cl)Cl,620.0
CCC1(CC)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,CS(C)=O,350.0
CCn1c2ccccc2c2cc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3-c3ccc(OC)cc3)ccc21,Cc1ccccc1,305.0
CN(C)c1ccc(/C=C2\CC/C(=C\c3ccc(C#N)cc3)C2=O)cc1,ClCCl,464.0
CCN1c2ccccc2Sc2cc(/C=C(\C#N)c3ccccc3)ccc21,CS(C)=O,418.0
CC1(C)c2ccccc2N(c2ccccc2)c2ccc(S(=O)(=O)c3ccc4c(c3)C(C)(C)c3ccccc3N4c3ccccc3)cc21,Cc1ccccc1,341.0
CN1C(=CC2=[N+](C)c3ccc(CC(=O)O)cc3C2(C)C)C(C)(C)c2ccccc21,CCO,443.0
CCCCN1C(=CC=CC=CC=CC2=[N+](CCCC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,CN(C)C=O,764.0
COC(=O)CCC1=C(C)C(C#C[Si](C)(C)C)=[N+]2C1=C(C#C[Si](C)(C)C)c1c(CCC(=O)OC)c(C)c(C#C[Si](C)(C)C)n1[B-]2(F)F,ClCCl,648.0
COc1ccc(-c2c3c4cc(C(C)(C)C)ccc4c4ccccc4c3c3n2[B-](F)(F)n2c(=C4C=CC(=[O+]C)C=C4)cc(-c4ccccc4-c4ccc(C(C)(C)C)cc4)c2=N3)cc1,Cc1ccccc1,701.0
Cc1cc(/C=C/c2ccc(N(C)C)cc2)n2c1C(=C1C=CC(=[I+])C=C1)c1c(C)cc(/C=C/c3ccc(N(C)C)cc3)n1[B-]2(F)F,CC#N,701.0
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CCCCCC,369.0
CCCCCn1c2ccccc2c(=O)c2ccccc21,O,394.0
CCCCCCN(c1ccccc1)c1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1,CC#N,464.0
CN(C)c1ccc2c(c1)CCc1cc(C=O)ccc1-2,Cc1ccccc1,387.0
CCCCCCCCCCCCOc1ccc(C#Cc2ccc(C#Cc3ccc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c3)c3nc4c5ccccc5c5ccccc5c4nc23)cc1OCCCCCCCCCCCC,ClCCl,461.0
COc1cccc(-n2c(-c3ccc(O)cc3)nc(C)c2C)c1,CCCCCC,286.0
COc1ccc(-c2nc(C)cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)n2)cc1,CN(C)C=O,341.0
COc1nc(=Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)[nH]1,Cc1ccccc1,427.0
O=[N+]([O-])c1ccc(NCc2ccccc2)c2nonc12,CCO,459.8
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,ClCCl,536.2000122070312
CN(C)c1ccc(-c2nc3cc(C(F)(F)F)ccc3n2-c2ccccc2)cc1,CC#N,332.0
COc1ccc2cc(-c3ccc([N+](=O)[O-])cc3)ccc2c1,C1CCOC1,344.0
COc1ccc(NC2=[N+]3C(=C(c4c(C)cc(C)cc4C)c4cc(Br)c(Oc5ccc(OC)cc5)n4[B-]3(F)F)C=C2Br)cc1,C1CCOC1,613.0
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCCCC1,484.0
Cc1cc(/C=C/c2cc(F)c(F)c(F)c2F)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,583.0
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5S4)c4ccccc4-c4ccccc43)cc2)cc1,ClCCl,356.0
COC(=O)c1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,CS(C)=O,557.5
CN(C)c1ccc2c3c(ccc2c1)C(=O)CCC3,CCO,369.0
CC(=O)[B-]1(C(C)=O)OC(c2ccccc2)=CC(c2ccc3ccccc3c2)=[O+]1,CC#N,400.0
CCCC(=O)c1c2c(c(C(=O)CCC)c3c1OC(CC(=O)OC)(C(=O)O)O3)OCO2,ClCCl,423.0
N#Cc1c(-c2cccc3ccccc23)c(N)n2ccccc12,CN(C)C=O,397.0
CC1c2ccccc2-c2cc3nc(-c4ccc(C(F)(F)F)cc4)[nH]c3cc21,CS(C)=O,359.0
CCCCCCCCCCCCCCCCOc1cc(C#Cc2ccc3ccccc3c2)c(OCCCCCCCCCCCCCCCC)cc1C#Cc1ccc(C=C(C#N)C#N)cc1,C1COCCO1,420.0
Cc1cc(O)c(C(=O)/C=C/c2ccc(Cl)cc2)c(=O)o1,ClCCl,360.0
c1ncncn1,CCO,270.0
Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)ccc2c1c1ccccc1n2-c1ccccc1,CCCCCC,391.0
Oc1cccc(O)c1-c1nc2ccccc2o1,O,334.0
Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3cc(-c4cc5n(c4C)[B-](F)(F)n4c(C)ccc4C5=C4C=CC(=[N+](c5ccccc5)c5ccccc5)C=C4)cc32)c(C)c1,CCOC(C)=O,596.0
C=CCO[B-]1(OCC=C)n2c(C)cc(C)c2C(c2ccccc2)=C2C(C)=CC(C)=[N+]21,Cc1ccccc1,505.0
C[O+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)c(C=C(Br)Br)c(C)c32)C=C1,C1CCCCC1,512.0
O=P1(c2ccccc2)C2=C(c3ccccc31)C(c1ccccc1)(c1ccccc1)c1cc(N(c3ccccc3)c3ccccc3)ccc12,CO,438.0
C#CCN1C(=O)/C(=C/c2cc(OC(C)C)ccc2OC(C)C)N=C1C,CCCCO,400.0
N#CC(=Cc1cccc(N(c2ccccc2)c2ccccc2)c1)C(=O)O,C1CCOC1,395.0
CC1(C)CCc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)CC2)O1,CCCCCC,430.0
Cc1cc(/C=C/c2c3ccccc3cc3ccccc23)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,536.0
CC(C)(C)c1cccc2c1oc1nc3oc4ccc(-n5c6ccccc6c6ccccc65)cc4c3cc12,ClC(Cl)Cl,348.0
Clc1nc(Cl)[nH]c(=Nc2ccc3cc4ccccc4cc3c2)n1,CC#N,398.0
CCCCCCOc1cc(N(CC)CC)ccc1/C=C(\C#N)c1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)s1,CS(C)=O,572.0
CC1(C)c2cc(C=O)ccc2-c2ccc(N3CCCCC3)cc21,CS(C)=O,385.0
CN(C)c1ccc(/C=C/C=C2\CC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc1,CCCCO,499.0
c1cc[pH]c1,C1CCOC1,412.0
Cc1cc(C)n2c1C(=C1C=CC(=[N+]3CCSCCOCCSCC3)C=C1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,497.0
F[B-]1(F)n2c(c(-c3ccccc3)c3c2-c2cc4ccc5cccc6ccc(c2CC3)c4c56)N=C2C(c3ccccc3)=C3CCc4c(cc5ccc6cccc7ccc4c5c67)C3=[N+]21,ClCCl,746.0
O=C1CCCC2=C1CC1=C(CCCC1=O)N2N=C(O)c1ccccc1,CCCCCO,376.0
CC(C)(C)c1ccc(-[n+]2nc3c(-c4ccccc4)cc(C(C)(C)C)cc3c3ccccc32)cc1,ClCCl,483.0
COc1cc(/C=C/c2nc3ccccc3o2)c(OC)cc1/C=C/c1nc(C)nc(/C=C/c2cc(OC)c(/C=C/c3nc4ccccc4o3)cc2OC)n1,ClCCl,431.0
Nc1ccc(C2=C3C=CC(NCc4cc(F)cc(F)c4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CO)nn2)cc1,CS(C)=O,474.0
CN1C(=CC2=C(C(=C=[N-])C#N)C(=CC3=[N+](C)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,CS(C)=O,681.0
CCCCCCCCCCCCN1C(=O)c2cccc3c(N(Cc4ccccn4)Cc4ccccn4)c4ccccc4c(c23)C1=O,CCO,488.0
CCCCc1c2ccccc2c(-c2ccc(-c3nc4cc(CC(N=C(O)OC(C)(C)C)C(=O)OC)ccc4o3)cc2)c2ccccc12,CC(O)CO,398.0
CC1=CC(C)=[N+]2C1=C(c1ccncc1)c1c(C)c(SC#N)c(C)n1[B-]2(F)F,CC#N,494.0
CC1=C(C(C)(C)C)C(C)=[N+]2C1=C(CI)c1c(C)c(C(C)(C)C)c(C)n1[B-]2(F)F,CC#N,547.5
COc1ccc(/C=C/c2cc3n(c2)[B-](F)(F)[N+]2=CC=CC2=C3c2c(C)cc(C)cc2C)cc1,Cc1ccccc1,581.0
CCCCCCNc1ccc2n1[B-](F)(F)n1cccc1C2=C1C=CC(=[O+]C)C=C1,C1CCOC1,493.0
CC1(C)C(=CC=CC=CC=CC2=[N+](S(=O)(=O)[O-])c3ccc(S(=O)(=O)[O-])cc3C2(C)C)N(S(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,O,749.0
Cc1ccc(N2c3ccc(/C=C/c4ccc(Nc5ncc(/C=C(\C#N)C(=O)O)cn5)cc4C#N)cc3C3CCCC32)cc1,Cc1ccccc1,434.0
COc1cc(COc2ccccc2C2=C3C(C)=CC(C)=[N+]3[B-](OC)(OC)n3c(C)cc(C)c32)c([N+](=O)[O-])cc1OC,ClCCl,505.0
CCCCCc1nc2c3cc(/C=C(\C#N)C(=O)O)sc3c3sc(-c4ccc(-c5ccc6c(c5)[C@@H]5CCC[C@@H]5N6c5ccc(C)cc5)c5c4N=S=N5)cc3c2nc1CCCCC,ClC(Cl)Cl,547.0
C[NH+](C)c1ccc2c(-c3ccccc3C(=O)O)c3c(ccc4ccc(=O)cc43)oc2c1,O,560.0
CCn1c2c(-c3ccc(-c4cccs4)s3)cc(C(C)(C)C)cc2c2cc(C(C)(C)C)cc(-c3ccc(-c4cccs4)s3)c21,ClCCl,360.0
FS(F)(F)(F)(F)c1ccc(C#Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,Cc1ccccc1,369.0
CCC1=C(C)C2=C(c3ccc(OC)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C=O,CO,499.5
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,CS(C)=O,368.0
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc(-c4ccc(/C=C(\C#N)C(=O)O)s4)cc3)cc2)cc1,C1CCOC1,430.0
CN1C(=CC2=C(O)C(=CC3=[N+](C)c4ccc(C(=O)[O-])cc4C3(C)C)C2=O)C(C)(C)c2ccccc21,ClCCl,640.0
CN(C)c1ccc2nc(/C=C/c3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1,C1CCCCC1,487.0
CCn1c2ccccc2c2cc(C3=[O+][B-](F)(F)OC(C)=C3)ccc21,CO,401.0
CCC1=C(C)C2=C(COC(=O)c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,549.0
COC(=O)c1c(C(=O)OC)c2ccc(-c3ccc(Br)cc3)nn2c1C(=O)OC,CC#N,350.0
C(=C(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)cc1,C1CCOC1,351.0
CCOC(=O)C1c2cc(Cl)ccc2C(=O)N1c1ccc(OC)c(OC)c1,CO,294.0
CC[n+]1ccc(/C=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,O,428.0
CCOc1ccccc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,CS(C)=O,593.0
COc1ccc(C#Cc2nc3ccccc3nc2-c2cn(C)c3ccccc23)cc1,CCOC(C)=O,405.0
COc1cc(OC)cc(C2=C3C(C)=C(I)C(/C=C/c4ccsc4)=[N+]3[B-](F)(F)n3c(/C=C/c4ccsc4)c(I)c(C)c32)c1,ClCCl,670.0
O=S(=O)(CC1(C(O)=NO)CCOCC1)c1ccc(Oc2ccc(Cl)cc2)cc1,CO,527.0
COc1ccc2c(c1)N(c1ccc(C)cc1)c1cc3c(cc1=N2)Oc1c(cc(C(C)(C)C)cc1C(C)(C)C)N=3,CCCCCC,562.0
COc1c2ccccc2c(OC)c2c(C#CC(C)(C)C)c3cc4ccccc4cc3c(C#CC(C)(C)C)c12,ClCCl,672.0
O=C(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1cccc(C(=O)c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c1,Cc1ccccc1,416.0
CCOC(=O)c1ccc2[nH]c(=N)sc2c1,ClCCl,293.0
COc1cc(/C=C/c2nc3ccccc3s2)c(OC)cc1/C=C/c1ccncc1,Cc1ccccc1,416.0
[NH2+]=C1c2cccn2[B-](F)(F)n2cccc21,CCOC(C)=O,406.0
CC1=C(c2ccccc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccc(C=C(Br)Br)cc3)c(C)n1[B-]2(F)F,CN(C)C=O,524.0
CCCCCCCCCCCCc1cc(-c2ccc(N3c4ccccc4C4C5CCC(C5)C43)cc2)sc1-c1sc(/C=C(\C#N)C(=O)O)c2c1OCCO2,CN(C)C=O,520.0
CCc1ccc2n1[B-](F)(F)n1c(CC)ccc1C2=C1C=CC=[N+]1C(=O)OC(C)(C)C,C1CCOC1,520.0
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc([Si](C)(C)C)cc4)ccc(c23)C1=O,CCCCCCCCCCCO,355.0
CCC1=C(C)C(=O)n2c1cc1c(c(C)c(C(=O)OCC(C)C)n1CC(C)C)c2=O,ClC(Cl)Cl,399.0
Cc1cc(C)c(C2=C3C=c4c([nH]c5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4[nH]c23)c(C)c1,ClCCl,608.0
C[N+](C)=C1C=CC(=C2c3cccn3[B-](F)(F)n3cccc32)C=C1,CN(C)C=O,486.0
COC(=O)c1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,ClCCl,503.0
CCc1c(C)c2n(c1C)[B-]1(C)Oc3ccccc3C3=[N+]1C(=C2)c1ccccc13,Cc1ccccc1,625.0
Cc1c(N=Nc2nc(S)n[nH]2)c2ccccc2n1C,CS(C)=O,402.0
CCCCC1(CCCC)c2ccccc2-c2ccc(-n3c4ccsc4c4sc(/C=C(\C#N)C(=O)O)cc43)cc21,C1CCOC1,431.0
C=CCOc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)cc1,CS(C)=O,564.0
Cc1cc(C)n2c1C(=c1ccc(=CC(Br)=[Br+])cc1)c1c(C)cc(C)n1[B-]2(F)F,Cc1ccccc1,504.0
COc1ccc2nc3nc(C)ccc3cc2c1,CC(C)=O,371.0
Oc1ccccc1/C=N/N=C/c1ccccc1O,O=C(O)C(F)(F)F,398.0
CCOC(=O)c1ccccc1-c1c2ccc(N(CC)CC)cc2[o+]c2c1c(=O)oc1c3c4c(cc12)CCCN4CCC3,CCO,616.0
CNc1ccc2c3c(cccc13)C(=O)N(C(=O)OC)C2=O,CS(C)=O,449.0
C#CCN(C)c1ccc2c(c1)C(C)(C)c1cc(C(C)=O)ccc1-2,CO,363.0
CCN(CC)c1c(F)cc2c(c1F)OC1=C(C=CC3=[N+](C)c4ccccc4C3(C)C)CCCC1=C2,ClC(Cl)Cl,639.0
O=C1C=C(Nc2ccccc2)CCC1,CC#N,307.0
CCOC(=O)c1ccc(C2CC(c3cccc4ccccc34)=NN2c2ccc(C)cc2)cc1,ClCCl,385.0
CCC1=C(C)C(=O)n2c1cc1c(C)c(CCC(=O)O)c(C)n1c2=O,c1ccccc1,421.0
CN(C)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)-c1ccc(N)cc1C3,O,557.0
CN(c1ccccc1)c1ccc(N(c2ccccc2)c2ccc3ccc4c(N(c5ccccc5)c5ccc(N(C)c6ccccc6)cc5)ccc5ccc2c3c54)cc1,ClCCl,435.0
CC1=C(C#Cc2ccccc2)C2=Cc3c(C#Cc4ccccc4)c(C)c(C)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,577.0
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,ClC(Cl)(Cl)Cl,369.0
CCN(CC)c1ccc2c(c1)P(C)(=O)C1=CC(=[N+](CC)CC)C=CC1=C2c1ccccc1,CCO,690.0
COc1cccc2c1-c1ccccc1C2=O,CC#N,432.0
CC(C)(C)N=C(O)C(OC(=O)c1ccccc1)c1ccc(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)cc1F,C1CCOC1,504.5
Cc1ccc(C#Cc2ccc3ccc4cccc5ccc2c3c45)cc1,CCO,362.0
CC(C)[Si]1(C(C)C)c2cc(C=C(C#N)C#N)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CC#N,461.0
c1ccc(-c2c3cc4c5c(c3[s+]c3c6c7c(cc23)CCCN7CCC6)CCCN5CCC4)cc1,CO,594.0
COC(=O)c1c(C=Cc2ccc(C=Cc3ccc([N+](=O)[O-])cc3)cc2)oc2cc3c(C(=O)OC)c(C=Cc4ccc(C=Cc5ccc([N+](=O)[O-])cc5)cc4)oc3cc12,ClCCl,455.0
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)C)cc3)nc2c1)N=C(O)OC(C)(C)C,CC(O)CO,350.0
Cc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)s1,CS(C)=O,574.0
CC1=CC(C)=[N+]2C1=C(c1ccc([N+](=C3C=CC(=C4c5c(C)cc(C)n5[B-](F)(F)n5c(C)cc(C)c54)C=C3)c3ccc(C4=C5C(C)=CC(C)=[N+]5[B-](F)(F)n5c(C)cc(C)c54)cc3)cc1)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,501.0
CN(C)C1=S=CC(=C2C=C(I)C=C(I)C2=O)S1,C1CCOC1,438.0
CC(C)(C)CC(C)(C)c1ccc(N(c2ccc(C(C)(C)CC(C)(C)C)cc2)c2ccc3c4c(Oc5ccccc5)cc5c6c(cc(Oc7ccccc7)c(c7cccc2c73)c64)C(=O)OC5=O)cc1,ClCCl,605.0
COc1ccc2cc(C#Cc3ccc([N+](=O)[O-])cc3)ccc2c1,C1CCOC1,356.0
Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c(C)c1,CO,498.0
CCCCCCN1c2ccc(-c3ccccc3)cc2Sc2cc(-c3ccc(/C=C(\C#N)C(=O)O)o3)ccc21,ClCCl,480.0
CC1=[N+]2C(=C(C(=N)O)c3ccc(C)n3[B-]2(F)F)C=C1,ClCCl,522.0
O=C1C=C(Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C(=O)c2ccccc21,CO,437.0
Cc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccc(/C=C/c5sc(/C=C(/C#N)C(=O)O)c6c5OCCO6)cc4)c4ccc(C)cc4C)cc3)cc2)c(C)c1,C1CCOC1,511.0
CCC1=C(C)C2=C(c3ccc([N+](=O)[O-])cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCCCCC,530.0
CN1C=CC(=C(C#N)c2cc(C(F)(F)F)c3ccc(N(C)C)cc3[o+]2)C=C1,ClCCl,600.0
COc1ccc(C2=CC(=C3C=CC(=NN=[N-])C=C3)C3=[N+]2[B-](F)(F)n2c(-c4ccc(OC)cc4)cc(=C4C=CC(=N[N+]#N)C=C4)c2=N3)cc1,ClC(Cl)Cl,710.0
Cc1ccc(C2=C3C=CC(=[O+]c4ccccc4Br)N3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,ClC(Cl)Cl,553.0
CC1=C(Cc2ccccc2)C(C)=[N+]2C1=C(C)c1c(C)c(-c3csc(N4CCOCC4)n3)c(C)n1[B-]2(F)F,CCO,516.0
COc1ccc(-c2c3ccc(=[NH2+])cc-3oc3cc(N(C)C)ccc23)cc1OC,O,525.0
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Cl)cc2)cc1,C1CCOC1,358.0
CCOC(=O)c1sc(SC)c2c(=O)n(C)nnc12,CCO,391.0
Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3cc(/C=C/c4ccc(C(C)(C)C)cc4)cc32)c(C)c1,CO,570.0
Cc1ccc(Nc2ccc3ccccc3n2)cc1,CCO,355.0
CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(N2CCCCC2)cc1,CC#N,523.0
CC(=O)c1ccc(/C=C/C=C/C2=NC3C(O)=NC(=N)NC3N2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,CC#N,392.0
Cc1ccc(-n2c(-c3ccccc3O)nc(-c3ccccc3O)c2-c2ccccc2O)cc1,C1CCOC1,307.0
COC1(OC)C2(Cl)c3nc4ccc(-c5cccs5)cc4nc3C1(Cl)C1C[C@@H]3[C@H](CC12)C1(Cl)c2nc4cc(-c5cccs5)ccc4nc2C3(Cl)C1(OC)OC,ClC(Cl)Cl,366.0
CCN(CC)c1ccc2c(c1)C(C)(C)c1cc(-c3oc4ccccc4c(=O)c3OC)ccc1-2,CCO,418.0
CN(C)c1cc(C#N)c(N(C)C)c(C#N)c1,ClCCl,397.0
CCCCCCc1cc(-c2ccc(-c3ccc(-c4ccc(N(c5ccc(-c6ccc(OCC(CC)CCCCC)cc6)cc5)c5ccc(-c6ccc(OCC(CC)CCCCC)cc6)cc5)cc4)s3)c3nsnc23)sc1-c1ccc(/C=C(\C#N)C(=O)O)cc1,C1CCOC1,524.0
CCCN(CCC)C(=O)CNc1c(-c2ccc(C)cc2O)nc2cc(C(=O)OC)ccn12,CS(C)=O,390.0
CCCCCCCCN1C(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Oc5ccc(C(C)(C)C)cc5)cc5c(=O)n6c7cc(C(=O)O)ccc7nc6c6cc(Oc7ccc(C(C)(C)C)cc7)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c2c37)C1=O)c4c56,ClCCl,602.0
Cc1ccc2sc3cc(CCC(=O)O)ccc3c(=O)c2c1,CC#N,401.0
c1ccc2nc3c(nc2c1)c1ccccc1c1nc2ccccc2n13,CC#N,396.0
CCCCC(CC)Cn1c2ccc(C(=C(C#N)C#N)c3ccccc3)cc2c2c(-c3ccc(Br)cc3)c3c(c(-c4ccc(Br)cc4)c21)c1cc(C(=C(C#N)C#N)c2ccccc2)ccc1n3CC(CC)CCCC,CCOC(C)=O,457.0
Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)cc2c3c1CCCN3CCC2,C1CCOC1,367.0
CC1(C)OC(=C(C#N)C#N)C(C#N)=C1/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,Cc1ccccc1,544.0
CCCCCCCCCCCCc1ccc(-c2cc(C)[o+]c(C)c2)cc1,ClCCl,370.0
Cc1ccc(-c2nc3ccc(-c4ccc5nc(-c6ccc(C)cc6)oc5c4)cc3o2)cc1,CCCCCCC,331.0
CN(C)c1c2ccccc2cc2ccccc12,C1COCCO1,387.0
Cc1ccc(C2(c3ccc(C)cc3)c3cccc4c3N3c5c2cccc5C(c2ccc(C)cc2)(c2ccc(C)cc2)c2cc(-c5ccc(/C=C(\C#N)C(=O)O)o5)cc(c23)C4(c2ccc(C)cc2)c2ccc(C)cc2)cc1,ClCCl,461.0
F[B-]1(F)n2cccc2C(c2ccccc2)=C2C=CC(c3ccc[nH]3)=[N+]21,CC#N,570.0
Cc1cc(C)c(C2=C3C=C(c4ccccc4)C(c4ccccc4)=[N+]3[B-](F)(F)n3c2cc(-c2ccccc2)c3-c2ccccc2)c(C)c1,C1CCOC1,587.0
Cc1ccc(C2=C3C=C(Br)C=[N+]3[B-](F)(F)n3cc(Br)cc32)cc1,Cc1ccccc1,542.0
OC1=N/C(=C/c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nsnc34)s2)C(O)=N1,ClC(Cl)Cl,522.0
CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(N(c4ccc(C)cc4)c4ccc(C)cc4)cc3)ccc2-c2ccc(-c3ccc(/C=C(\C#N)C(=O)O)s3)cc21,ClCCl,431.0
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c(=O)oc4c5c6c(cc4c3[o+]c2c1)CCCN6CCC5,O,612.0
CC[O+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)cc(C)c32)C=C1,ClC(Cl)Cl,502.0
O=[N+]([O-])c1ccc(/C=C/N(c2ccccc2)c2ccccc2)cc1,ClC(Cl)(Cl)Cl,416.0
Cc1cc(O)c(C(=O)/C=C/c2ccccc2Cl)c(=O)o1,ClCCl,355.0
CCCCCCCCN1C(=O)/C(=c2\s/c(=c3/c(=Cc4ccc5c(c4)C4CCCC4N5c4ccc(C=C(c5ccccc5)c5ccccc5)cc4)sc(=O)n3CC(=O)O)c(=O)n2-c2ccccc2)SC1=S,ClC(Cl)Cl,570.0
O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1c(O)c2ccccc2oc1=O,C1CCOC1,406.0
Cc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,CCCCCC,340.0
COC(=O)c1cc2c3ccccc3n(Cc3ccccc3)c2c(-c2nc3ccccc3[nH]2)n1,ClC(Cl)Cl,376.7000122070313
Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3c2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CO,582.0
N#Cc1ccc(N)c(C#N)c1,O,325.0
